income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,client_segment,sect_empl,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,company_ic,claims_no,claims_am,nights_booked,gender,shop_am,shop_use,retired,gold_status,score1_pos,score1_neg,score2_pos,score2_neg,score3_pos,score3_neg,score4_pos,score4_neg,score5_pos,score5_neg,income_am_missing,profit_last_am_missing,profit_am_missing,damage_am_missing,damage_inc_missing,crd_lim_rec_missing,credit_use_ic_missing,gluten_ic_missing,lactose_ic_missing,insurance_ic_missing,spa_ic_missing,empl_ic_missing,cab_requests_missing,married_cd_missing,bar_no_missing,sport_ic_missing,neighbor_income_missing,age_missing,marketing_permit_missing,urban_ic_missing,dining_ic_missing,presidential_missing,client_segment_missing,sect_empl_missing,prev_stay_missing,prev_all_in_stay_missing,divorce_missing,fam_adult_size_missing,children_no_missing,tenure_mts_missing,company_ic_missing,claims_no_missing,claims_am_missing,nights_booked_missing,gender_missing,shop_am_missing,shop_use_missing,retired_missing,gold_status_missing,score1_pos_missing,score1_neg_missing,score2_pos_missing,score2_neg_missing,score3_pos_missing,score3_neg_missing,score4_pos_missing,score4_neg_missing,score5_pos_missing,score5_neg_missing,outcome_damage_inc,outcome_damage_inc_proba,outcome_profit,outcome_damage_amount
243.0,0.0,1629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,5.0,0.0,31977.4,45.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,187.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0,0.5478885911360953,0.6318499349764585,0.6603858516179265,0.7496598308311765,0.6308157759209655,0.3346702300987721,0.3544750610310968,0.4792325971054162,0.3572382505790267,0.4181818181818181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.2954433987167434,1911.144991948948,178.13043060376566
9114.0,0.0,11374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1,2.0,0.0,32047.0,53.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,220.0,0.0,0.0,0.0,5.0,0,0.0,0.0,0.0,1.0,0.3614431679343508,0.2284699607304233,0.3783491729502576,0.4941707737633768,0.2594781800138666,0.6670306681929351,0.7553085608721786,0.6501007266115817,0.5237537837367073,0.4155844155844156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0.0,0.2388468951602826,3818.4528336585454,152.59071019899204
2376.0,575.0,2385.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,4.0,0.0,33399.0,70.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,379.0,0.0,0.0,0.0,40.0,1,0.0,0.0,1.0,0.0,0.5733284735831448,0.5309567459545909,0.5151305313884541,0.7585571406938983,0.2738058106805386,0.2225302687069541,0.6543811941266877,0.4371628649526611,0.6885274765278104,0.5623376623376624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0.0,0.3034967123639839,1221.1034121594164,167.80034705451084
450.0,5.0,2540.0,0.0,0.0,11000.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1,21.0,0.0,39273.0,31.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,421.0,0.0,0.0,0.0,18.0,1,669.9933216102894,1.0,0.0,0.0,0.2930865089869098,0.5262867857929796,0.3186582193188578,0.4722400116486783,0.479325528660986,0.8033953066706874,0.7254303093701093,0.4901374157960351,0.5878781922186402,0.5740259740259741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0.0,0.3954049468119819,1135.229201568489,304.2713875615766
227.0,0.0,1704.0,1289.0,2.0,10000.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,1,4.0,1.0,39993.0,27.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,410.0,0.0,0.0,0.0,133.0,0,0.0,0.0,0.0,0.0,0.3820860632796651,0.6265540014947116,0.1013529875613886,0.0910906739600082,0.479325528660986,0.8033953066706874,0.6782613942762502,0.3311287662316008,0.8407971931883859,0.2792207792207792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.1352742027390199,2256.120642668187,99.65158130734267
923.0,228.0,2400.0,0.0,0.0,4500.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,1,15.0,0.0,31573.0,27.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,222.0,0.0,0.0,0.0,17.0,1,514.9065289814869,1.0,0.0,0.0,0.3007480464619328,0.2193825525759062,0.598668274087393,0.4990239887401476,0.888626561492143,0.7259685037254218,0.8128628301661033,0.7685245292650971,0.7794190481376081,0.5584415584415584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.0,0.4261437481093969,1164.3888774709214,183.77603777285864
264.0,0.0,1633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,33673.0,68.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,251.0,0.0,0.0,0.0,2.0,0,0.0,0.0,1.0,0.0,0.3227477604238423,0.4672397463078178,0.5391648016067933,0.7496598308311766,0.7712310803994022,0.0888154171243318,0.3965293423251355,0.7004746291299808,0.3295160985789249,0.0259740259740259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.0,0.1222544978161557,2174.851979327072,78.99545727071504
21499.0,829.0,22252.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,6.0,1.0,30367.0,46.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,54.0,0.0,0.0,0.0,15.0,1,0.0,0.0,0.0,1.0,0.4301186715293889,0.425174798337611,0.4121526875957018,0.2806696723738943,0.3147279151250651,0.3781535657452207,0.1923377223414365,0.817556950407273,0.5287386684995562,0.3506493506493506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0.0,0.2923882896764253,2942.690067641246,239.00394826594595
732.0,171.0,2065.0,0.0,0.0,5000.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,1,15.0,0.0,29349.0,29.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,33.0,0.0,0.0,0.0,40.0,0,0.0,0.0,0.0,0.0,0.4358647298363519,0.2701621670433133,0.6188015287371751,0.5934542046081767,0.6997497072603955,0.7304251212655783,0.5799907351933266,0.5553339608766039,0.7716524362217458,0.4831168831168831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1.0,0.6073385152515746,1402.8147762071046,383.2234640623922
5570.0,1952.0,3005.0,0.0,0.0,4000.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,1,10.0,0.0,31055.0,53.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,350.0,0.0,0.0,0.0,61.0,0,3106.573447048572,1.0,0.0,1.0,0.4874847734640393,0.3448058214069527,0.407956890616816,0.5494144761725214,0.3981738226532608,0.551694917903767,0.4399649538540536,0.3208956513389401,0.2799294532001932,0.1909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1.0,0.68333708944515,1895.2859353957328,560.4290640061362
241.0,0.0,2813.0,0.0,0.0,1500.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,1,6.0,1.0,27885.0,23.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,186.0,0.0,1.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.5000064260072353,0.4957590319001272,0.5628759329578877,0.4622855442717842,0.4619417816986192,0.4649551830125366,0.5916180448962992,0.5418299865905134,0.4545040530953961,0.2467532467532467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1.0,0.5327314407469819,1772.7635719671453,454.20519573083516
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1,9.0,0.0,28784.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,165.8,1.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.6701734919329045,0.4909217322547968,0.3464944808377254,0.860199634554357,0.5678249954428667,0.2608715730536005,0.5236944976959619,0.2155206337531052,0.5340044750611137,0.3298701298701299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0.0,0.4517252931323282,1732.9069817500742,188.54476471100537
240.0,0.0,1647.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1,0.0,0.0,28121.0,38.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,146.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,0.7051253452272271,0.5166588271995086,0.4282507279686922,0.3134825417641349,0.5720917559192674,0.767205685922232,0.3305854692194951,0.4402860232028721,0.865912042982267,0.4623376623376622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.1656654848669842,1318.4023529582648,78.0364287740294
252.0,0.0,2383.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,8.0,0.0,29721.0,26.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,59.0,0.0,0.0,0.0,50.0,0,0.0,0.0,0.0,0.0,0.4863012221172389,0.4605346632456873,0.4854973048994971,0.3435097070002778,0.4325179242894171,0.5119804228559792,0.4656073251584911,0.4548368366780444,0.6231204899564872,0.638961038961039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.2721722611268463,1585.4921455547308,218.884698396645
227.0,811.0,1622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1,2.0,0.0,32351.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,482.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.5138385600547747,0.4980417127246063,0.773869511047301,0.298376229590114,0.7379257374612908,0.3393087472277756,0.594677696225686,0.2845473961056463,0.5512243371800793,0.3428571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0.0,0.1931705816712195,2201.561700579097,83.26570914817682
236.0,1.0,1638.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,9.0,0.0,30422.0,48.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,392.0,0.0,0.0,0.0,115.0,0,0.0,0.0,0.0,0.0,0.8071654008184687,0.1079731962339753,0.3905128767234241,0.639214334915758,0.6834476931417783,0.5781388887528499,0.3450253089170955,0.386261892145752,0.5962278690525482,0.7064935064935065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0.0,0.2404261865092251,1512.97343934145,161.32642268103987
227.0,0.0,1622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,3.0,0.0,36013.0,22.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,190.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.5286257158244582,0.9904020707416324,0.6823487981624152,0.5731635053413673,0.6358513253562073,0.3948031982129667,0.284738434529302,0.5587575223638698,0.5138430640117095,0.3155844155844156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.2184746328264051,2585.7279552458517,137.77179142147236
350.0,35.0,1683.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,6.0,0.0,28813.0,64.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,379.0,0.0,0.0,0.0,102.0,0,0.0,0.0,1.0,0.0,0.6183803960786581,0.4672754030792027,0.4790531924917474,0.291909103383443,0.4286880784466375,0.5957862454661614,0.3923315823844383,0.5879984191695474,0.9723121623791612,0.5909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0.0,0.3184329731484013,1421.910437907185,169.428090293743
2351.0,30.0,7967.0,540.0,2.0,10500.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,1,14.0,1.0,32814.0,39.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,2.0,529.0,0.0,0.0,0.0,109.0,1,0.0,0.0,0.0,1.0,0.7152183069622448,0.6209397018814518,0.2573781061218792,0.5050197048409764,0.3270648882528538,0.2668743593167786,0.2910661283012436,0.4047736155525077,0.6992277556453922,0.5545454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.3324225593827309,1788.3751716466938,325.7322177198129
13708.0,1089.0,11326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,1.0,0.0,28746.0,76.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,671.0,0.0,0.0,0.0,33.0,0,0.0,0.0,0.0,1.0,0.2843360802992746,0.2824128413878878,0.4076533288380385,0.4915150621349077,0.2133972148570082,0.5164691022630679,0.6869366620620898,0.5315350414204199,0.4410813058090436,0.4428571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.1737564861657024,1988.347803136984,132.93671656188417
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0,6.0,1.0,31790.0,48.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,230.0,0.0,2.0,182.0,3.0,1,0.0,0.0,0.0,0.0,0.4706117811724921,0.449784966243607,0.7402170086195182,0.5076178273417691,0.7379257374612908,0.2380389678708162,0.4493516770359297,0.4936585087767932,0.5316370669015563,0.3493506493506493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0.0,0.205296907056113,1701.5217232531022,113.1131076519851
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,6.0,0.0,25603.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,155.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.5688133664684957,0.4360487378880254,0.6074744061238693,0.3851305944144454,0.4259621667805185,0.190858293932761,0.778504255630015,0.4622171690430247,0.373290452368578,0.4038961038961039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0.0,0.1714840999496868,2116.527855758034,75.00937171438753
303.0,3.0,1751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,8.0,0.0,36536.0,56.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,398.0,0.0,0.0,0.0,12.0,1,0.0,0.0,1.0,0.0,0.8953213229156792,0.4786609879909014,0.993998491478223,0.9971699373416008,0.5025142915106235,0.2703066298945934,0.3359646607926139,0.0782526245740859,0.9335943266973104,0.9025974025974026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.2332721916781551,1690.0273159056624,194.73506636980218
636.0,0.0,2161.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1,9.0,0.0,33862.0,67.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,324.0,0.0,0.0,0.0,51.0,0,0.0,0.0,1.0,1.0,0.9413040926523898,0.9999999000000004,0.5143877502231518,0.7399233712551917,0.685715010331444,0.66579154000555,0.9631539241197438,0.9244259668262,0.8422306766839684,0.7701298701298701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0.0,0.2188943377307053,1093.4119402093563,153.3734566872761
2552.0,1746.0,3492.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2.0,0.0,39648.0,72.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,346.0,0.0,0.0,0.0,32.0,0,0.0,0.0,1.0,0.0,0.2914168450822109,0.4161125654893383,0.6027198583937771,0.6683089898827413,0.5586632354157981,0.375508349482989,0.3907462368662729,0.5043187762015111,0.6556739304037,0.6324675324675325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.2057795535790307,1715.5405283014975,128.10357888746876
687.0,193.0,1697.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1,0.0,0.0,29629.0,68.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,269.0,0.0,0.0,0.0,29.0,0,0.0,0.0,1.0,0.0,0.4551313560953163,0.3754036401694129,0.4854973048994971,0.3435097070002778,0.5153380055477281,0.532258581206048,0.4616275759329857,0.5841828751586478,0.8882141159227901,0.8441558441558441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0.0,0.1628490590919587,1389.7771739637958,89.62761555973901
1002.0,0.0,2674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1,3.0,0.0,28615.0,74.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,443.0,0.0,0.0,0.0,2.0,0,0.0,0.0,1.0,1.0,0.499988370069054,0.4965714408191754,0.7392907760656031,0.6098178906973224,0.5678249954428667,0.4363525024102443,0.635714049529373,0.3509568439485557,0.4736345983027885,0.7155844155844157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0.0,0.2679503105590061,2951.92022018038,261.47450932519365
8292.0,1262.0,8548.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,7.0,0.0,26044.0,73.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,350.0,0.0,0.0,0.0,55.0,0,0.0,0.0,1.0,0.0,0.3796777217346446,0.5093535759254123,0.4163569188556232,0.5905302255226249,0.4890641135716357,0.59661528873576,0.4165033917781107,0.5266148934662784,0.5195156276883398,0.5233766233766234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.3650655782263978,1430.9115190493922,237.55003220448313
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1,5.0,0.0,37185.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0,0.5430407874734081,0.2800705639971328,0.6823487981624151,0.5360078110052373,0.8626444356716855,0.451408154214478,0.6454686658122428,0.1606843243151733,0.3886300301502145,0.3857142857142858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0.0,0.1477203511958327,1920.0526784702088,64.14204319383498
4852.0,1597.0,2645.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,13.0,0.0,31578.0,24.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,63.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.4874847734640393,0.3448058214069527,0.5259304332006474,0.565363292690774,0.5110460122056664,0.7633130163979869,0.3703778114671637,0.43253705593131,0.4068841666050142,0.2376623376623376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0.0,0.3854045612772453,3138.693181708809,229.90080214427007
3568.0,254.0,2152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1,5.0,0.0,35515.0,61.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,415.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.595349176102116,0.4574822783267995,0.6541105702809705,0.483039745559746,0.4982147847410513,0.5675874133130427,0.5385336712748213,0.4465819171424975,0.7326502614237829,0.7467532467532467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0.0,0.2998279432985315,2744.9879334656416,167.52276766900127
231.0,1.0,1688.0,0.0,3.0,1500.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1,5.0,1.0,30487.0,39.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,275.0,0.0,1.0,0.0,58.0,0,0.0,0.0,0.0,0.0,0.5617505136359571,0.533864552675653,0.5514661501441764,0.3407515419524548,0.5993855980163191,0.3977893132887031,0.5893943309275547,0.5626661027082913,0.4063150721287846,0.5844155844155844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.368410036184078,1133.6249742549787,274.66735504520227
4331.0,0.0,2364.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,3.0,0.0,46924.0,66.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,122.0,0.0,0.0,0.0,3.0,0,0.0,0.0,1.0,0.0,0.5548248522155637,0.4008319886337571,0.3887672177263763,0.3210168295519126,0.425955194961359,0.122686064053938,0.6439555169134917,0.5090626681006002,0.5302956508912667,0.7077922077922076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.2225596320976669,2421.2112555913427,189.2525654392818
10455.0,70.0,14734.0,225.0,1.0,9500.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0,1,6.0,1.0,36016.0,54.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,623.0,0.0,0.0,0.0,47.0,0,3292.9897446621167,1.0,0.0,1.0,0.4641926208951014,0.3554257444531798,0.5551740460663683,0.1063956252347879,0.4641985847041853,0.507293517882001,0.5925778268571161,0.4771135210936703,0.2755239169262944,0.3987012987012986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0.0,0.4569409057350654,2356.9958438298545,552.3880856808028
227.0,810.0,1620.0,0.0,0.0,1500.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,1,9.0,0.0,23614.0,31.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,228.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.4218198212603875,0.5915993358626268,0.6607318955611723,0.4707999230977154,0.4787299387376743,0.4290299829038628,0.6573692747449986,0.4951977249579968,0.2860650799425774,0.5428571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.3746217254597533,1663.378770013846,227.15399572873608
