income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,client_segment,sect_empl,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,company_ic,claims_no,claims_am,nights_booked,gender,shop_am,shop_use,retired,gold_status,score1_pos,score1_neg,score2_pos,score2_neg,score3_pos,score3_neg,score4_pos,score4_neg,score5_pos,score5_neg,outcome_profit,outcome_damage_inc,outcome_damage_amount,income_am_missing,profit_last_am_missing,profit_am_missing,damage_am_missing,damage_inc_missing,crd_lim_rec_missing,credit_use_ic_missing,gluten_ic_missing,lactose_ic_missing,insurance_ic_missing,spa_ic_missing,empl_ic_missing,cab_requests_missing,married_cd_missing,bar_no_missing,sport_ic_missing,neighbor_income_missing,age_missing,marketing_permit_missing,urban_ic_missing,dining_ic_missing,presidential_missing,client_segment_missing,sect_empl_missing,prev_stay_missing,prev_all_in_stay_missing,divorce_missing,fam_adult_size_missing,children_no_missing,tenure_mts_missing,company_ic_missing,claims_no_missing,claims_am_missing,nights_booked_missing,gender_missing,shop_am_missing,shop_use_missing,retired_missing,gold_status_missing,score1_pos_missing,score1_neg_missing,score2_pos_missing,score2_neg_missing,score3_pos_missing,score3_neg_missing,score4_pos_missing,score4_neg_missing,score5_pos_missing,score5_neg_missing
4833.0,4641.0,4641.0,0.0,1.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,5.0,1.0,35307.0,35.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,421.0,0.0,0.0,0.0,136.0,1,3450.6259585864927,1.0,0.0,0.0,0.7563980834412602,0.391603173116086,0.4258991556519886,0.5506077705862518,0.42189438942711,0.45543859788567664,0.6067744984529775,0.5928010783809414,0.6045728585871164,0.9611520428667113,1686.26,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1,9.0,0.0,33719.0,27.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,107.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,0.4882429263040045,0.6119793745136448,0.4329934410532452,0.37669730013272706,0.7013105183300367,0.6892282969240375,0.4989729779840234,0.5064319795673597,0.47764472664878976,0.5304755525787006,1401.7,1.0,225.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
1437.0,508.0,1765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1,9.0,0.0,56281.0,19.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,250.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0,0.3872688834571773,0.555464398247212,0.7209829458522322,0.6755142927244615,0.5373826443729537,0.6205581593811788,0.43441082956588406,0.395106052854883,0.1223686720949822,0.5324849296718017,2388.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
227.0,810.0,1620.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,8.0,0.0,24624.0,55.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,390.0,0.0,2.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.5114530595060922,0.4890500577019152,0.5657506239223379,0.5321882088586869,0.2580116100975886,0.3549450341736254,0.44410270539351815,0.2755086202201114,0.6014552129550423,0.760750167448091,2025.65,1.0,252.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
297.0,0.0,5699.0,0.0,0.0,4500.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0,3.0,1.0,35494.0,38.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,228.0,0.0,0.0,0.0,87.0,1,0.0,0.0,1.0,0.0,0.549746018517252,0.529717688478133,0.565179201201567,0.5183313819446718,0.17101993195960577,0.49781184339062756,0.44457627594329574,0.4691028767309467,0.718252549529115,0.43536503683858,1313.51,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,1,10.0,0.0,46603.0,54.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,138.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.5691042572140913,0.5495463309964898,0.7244453536132797,0.6870966943830826,0.8551210613402915,0.1556714579065455,0.3022150510691894,0.6309204029835042,0.2119723106840681,0.651707970529136,1885.9,1.0,2372.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
762.0,152.0,1703.0,0.0,0.0,7000.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1,8.0,0.0,29169.0,27.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,254.0,0.0,0.0,0.0,9.0,0,0.0,0.0,0.0,0.0,0.6022708785923632,0.8166578750271218,0.45858468535922137,0.5625263440350052,0.6979731953706378,0.7187647308119484,0.6380977005342656,0.5271398075013933,0.3815016622145159,0.33060951105157405,1470.05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0.0,0.0,30421.0,59.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,174.0,0.0,0.0,0.0,116.0,1,0.0,0.0,1.0,0.0,0.2910185760713541,0.5814089559018563,0.518133962595966,0.47202972697949513,0.6621782249853669,0.44075878281117753,0.2963569802711903,0.8280056985369277,0.6255076981049861,0.3314132618888145,1326.53,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1,7.0,0.0,33566.0,47.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,50.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.33570495514325216,0.22384216003352683,0.6404215651230605,0.6759061609829599,0.0493041692237564,0.0300108824355798,0.6299751193702217,0.37310458386595985,0.6220601847176539,0.1707970529135968,2489.95,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
253.0,0.0,1762.0,0.0,0.0,4000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,9.0,0.0,30567.0,27.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,362.0,0.0,0.0,0.0,45.0,1,0.0,0.0,0.0,0.0,0.826991486589662,0.4645732304349327,0.49024808714455553,0.5846997574306179,0.8241801010114065,0.5763662921831854,0.43748636635398847,0.3585323971110065,0.6198137482632501,0.5762893503014066,932.41,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1533.0,365.0,3580.0,3259.0,6.0,30000.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,1,7.0,0.0,72807.0,46.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,331.0,0.0,0.0,0.0,130.0,0,0.0,0.0,0.0,0.0,0.4208401473908758,0.45611984450918597,0.3521837766224194,0.4252325692254815,0.3869405479080909,0.9712381782160796,0.40778639754785423,0.41346728685785317,0.3285058042636118,0.8888144675150703,1792.27,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8,1,1.0,0.0,34516.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,155.8,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,0.37516345278706564,0.6066153812130457,0.5981775221884035,0.6257132829281407,0.66597066707016,0.5008415252891114,0.47017870779487414,0.0768289108608354,0.48463165063452995,0.041527126590756865,1763.11,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0
1337.0,14.0,3727.0,0.0,2.0,3500.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1,9.0,1.0,30488.0,40.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,338.0,0.0,1.0,710.0,70.0,1,4185.478629924018,1.0,0.0,0.0,0.6830600447458048,0.5514650667887091,0.5753382610886086,0.2736155949576063,0.5180011083473796,0.4195007188274166,0.7372061961527516,0.732570778327595,0.6052661123868879,0.680509042196919,2461.07,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,9.0,0.0,31349.0,61.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,370.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.3866994190795362,0.6812037253506845,0.5017312267909018,0.44690834574872706,0.9043862772464266,0.7409500283545796,0.6017351875196091,0.5211299153607358,0.4197975413558034,0.17856664434025454,1798.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1
227.0,0.0,1620.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1,7.0,0.0,30252.0,65.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,183.0,0.0,0.0,0.0,37.0,1,0.0,0.0,1.0,0.0,0.449526529444654,0.4722428085456568,0.5186547312574235,0.5887877111834281,0.3066839520156979,0.2786940638334076,0.5711844090020166,0.2940723267638782,0.37539143919718254,0.7079705291359678,1128.91,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,5.0,1.0,33688.0,46.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,635.0,0.0,0.0,0.0,13.0,1,0.0,0.0,0.0,0.0,0.3255111224652827,0.3804404668235563,0.4382397994894729,0.4610752408742463,0.6679875069886247,0.37154099442207045,0.5512068332000004,0.6982596068173073,0.56293727355228,0.19223040857334225,1854.65,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0
317.0,38.0,1901.0,0.0,0.0,5000.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1,8.0,0.0,36475.0,24.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,58.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0,0.5153020586898281,0.5302373805042326,0.5860471291210497,0.3785391086318556,0.48170035041058956,0.433670131629043,0.33029682856263926,0.30169498415888146,0.7479792585192443,0.31681178834561285,1669.79,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
227.0,0.0,1620.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1,9.0,0.0,26494.0,70.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,384.0,0.0,0.0,0.0,41.0,1,0.0,0.0,1.0,0.0,0.5621385240894552,0.6409328338170922,0.5841343531069518,0.45111191209801627,0.538263082888562,0.6465156208929062,0.5317618083471819,0.42529875068075845,0.4792353447315613,0.3800401875418621,1607.89,1.0,169.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
1087.0,361.0,1763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,2.0,0.0,31088.0,72.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,520.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.6032742173448336,0.3073785664971143,0.8175146213619774,0.6175762885094651,0.6963722461720396,0.9359275301236764,0.8830842943310653,0.685913013227317,0.36344754584135164,0.3710649698593437,2330.25,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
2880.0,994.0,2177.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,6.0,1.0,38392.0,75.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,671.0,0.0,0.0,0.0,62.0,0,0.0,0.0,1.0,0.0,0.6856034426378385,0.5509204037795044,0.7721482338029432,0.912973687372265,0.6412751418169113,0.8664213035251506,0.6632623826440249,0.0489409678070388,0.4886032615872131,0.2660415271265908,1361.87,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,29674.0,36.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,112.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0,0.3458926842402379,0.358382344200661,0.7864884795073322,0.4420791495423904,0.6572360559175551,0.6440016279212137,0.5565022478542967,0.5178405048504096,0.5477203727801381,0.6838580040187542,1155.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
16287.0,173.0,38706.0,0.0,0.0,4000.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1,11.0,1.0,28763.0,57.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,384.0,0.0,1.0,0.0,99.0,0,939.3671575828988,1.0,0.0,0.0,0.7671398331273194,0.2694146684346355,0.45421759960403396,0.6139036123334799,0.8738938997059911,0.8136299913456038,0.1294412002190935,0.0937905065611674,0.539077465297448,0.292967180174146,2185.27,1.0,574.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
735.0,0.0,2007.0,0.0,0.0,2500.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1,0.0,1.0,32323.0,38.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,332.0,0.0,0.0,0.0,52.0,1,0.0,0.0,0.0,0.0,0.20738362225242052,0.37177713402760043,0.45405720617902173,0.46232290501874446,0.6616015816825184,0.6132599396088838,0.2638828652808709,0.620610857941944,0.8288202422663206,0.09778968519758875,923.15,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
612.0,90.0,2001.0,445.0,1.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1,8.0,1.0,28201.0,30.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,397.0,0.0,0.0,0.0,52.0,1,0.0,0.0,0.0,0.0,0.1315256160278969,0.0413418678029203,0.6392196333631434,0.4221992589452396,0.0659949323600984,0.6419882789338512,0.5020777540535029,0.4822707335138171,0.182812101417277,0.7173476222371065,1089.69,1.0,546.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
1140.0,222.0,2522.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1,13.0,0.0,27016.0,67.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,455.0,0.0,0.0,0.0,13.0,0,0.0,0.0,1.0,0.0,0.2158685040874402,0.5547615637675363,0.6171128415940117,0.6391729153907539,0.5693920164012898,0.4658639201367555,0.33999255005509227,0.26213586947263984,0.6066884374335483,0.39223040857334224,1920.03,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
227.0,0.0,1661.0,0.0,0.0,4000.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0,1.0,1.0,30089.4,32.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,437.0,0.0,1.0,0.0,41.0,0,0.0,0.0,0.0,0.0,0.22664549908033474,0.0709435550773224,0.4824861669661831,0.373228596159472,0.40473905566544505,0.7103610585782866,0.3536697884995467,0.2154427704112415,0.5034397248014919,0.5965170797052913,1246.23,1.0,514.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
6202.0,10.0,8858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,2.0,0.0,31017.0,64.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,344.0,0.0,0.0,0.0,1.0,1,0.0,0.0,1.0,1.0,0.124179848177189,0.1716037234517741,0.7133993157747844,0.5247848265366661,0.5472347865000166,0.4461877408508167,0.0176124535957009,0.0897437180200322,0.2468754506303424,0.24447421299397187,10837.33,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1,4.0,0.0,22145.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,270.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0,0.7434598156922693,0.2756716604490549,0.5765379692518937,0.6262598346661298,0.7717459125902558,0.552847724596879,0.6858720803392818,0.6096227118011569,0.6560879557203825,0.504755525787006,947.59,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,7.0,0.0,28630.0,64.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,172.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.4437648351569942,0.38990614878817864,0.3932044127486227,0.3750726726517219,0.7007193792191623,0.3801013695580169,0.29926610226767547,0.6039485675729831,0.44779200686906717,0.3157401205626255,1589.27,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1
699.0,189.0,2232.0,1534.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1,5.0,1.0,31517.0,29.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,403.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,0.5830039694950016,0.36291527647693667,0.2513166699223868,0.5979235061559025,0.5460796730785338,0.44556134247154083,0.5569305152204596,0.4564108951566658,0.4928071284195473,0.3421299397186872,2403.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1
16486.0,0.0,17322.0,0.0,0.0,3500.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,1,15.0,1.0,29340.0,76.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,384.0,0.0,0.0,0.0,76.0,0,0.0,0.0,1.0,0.0,0.4407995607486669,0.3269230783952059,0.7433952499896401,0.4638812241957138,0.8956792107928986,0.0574587702539664,0.4490745498743081,0.5110900265093767,0.6881509071500894,0.3414601473543202,967.22,1.0,675.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1
1367.0,186.0,3941.0,27.0,1.0,9000.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,0,20.0,1.0,34514.0,40.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,274.0,0.0,2.0,0.0,65.0,0,2940.3385665990186,1.0,0.0,0.0,0.6025114333739019,0.7189581592996558,0.0121535540092879,0.376173395097657,0.0608708719421262,0.5430533548255819,0.0874751064359157,0.5819132345603523,0.31361884258639716,0.4341594105827194,2107.49,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
301.0,31.0,1633.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,1,8.0,0.0,30987.0,37.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,205.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0,0.353418970831699,0.6419164203061687,0.6722249185492926,0.4672565477322821,0.6300071821506911,0.49700988827104664,0.6521457325152554,0.9170752882935432,0.6030623071252793,0.43429336905559274,1852.39,1.0,672.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1
227.0,0.0,1643.0,0.0,0.0,1500.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0,5.0,0.0,24078.0,52.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,37.0,0.0,0.0,0.0,32.0,1,0.0,0.0,0.0,0.0,0.4678555107557873,0.5339323421888106,0.6178312450816109,0.39931656747138955,0.3970986147184659,0.6631813582752908,0.5464534983902678,0.4107703101212918,0.4652575999299337,0.4767582049564634,1096.53,1.0,1229.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
284.0,0.0,1633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,1.0,0.0,30571.0,60.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,352.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,0.4725818861805185,0.41514644060803485,0.6177142042218031,0.4195546674500477,0.6417617120162298,0.2965936370314197,0.7015433338960149,0.3283758752329889,0.0080201063360951,0.21902210314802412,2184.61,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,7.0,0.0,27183.0,60.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,274.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.478632904121511,0.5062478459096613,0.5265547507787844,0.4266968932816903,0.6582786701059654,0.3767316940279657,0.3855750336321191,0.42871149209137965,0.42128189878198474,0.4663094440723376,1998.99,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
227.0,0.0,1620.0,0.0,0.0,6000.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1,5.0,0.0,30162.0,52.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,68.0,0.0,0.0,0.0,47.0,0,0.0,0.0,0.0,0.0,0.2714074896605685,0.35395426898561927,0.573032955049691,0.40422443785653456,0.7028903268354175,0.6149512709297259,0.6586887046463011,0.2844220945377873,0.43130327770639376,0.417012726054923,1068.65,1.0,845.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
